Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision
82-726-1255,135.0,Female,Middle,Married,Bachelor's,High,Xinjiang,Travel & Leisure (Flights,$600.0,12,Mixed,2,1,1.0,Medium,Very Sensitive,1,10,None,Desktop,PayPal,3/26/2024,True,False,Impulsive,Express,13
90-602-3583,42.0,Female,High,Widowed,Bachelor's,Middle,Mocho,Home Appliances,$316.79,4,Mixed,2,4,1.2,None,Somewhat Sensitive,0,6,None,Smartphone,Debit Card,8/9/2024,True,False,Need-based,Express,10
02-711-1034,127.0,Female,High,Widowed,High School,Middle,Likhoy,Beauty & Personal Care,$600.0,2,In-Store,1,3,2.0,High,Not Sensitive,0,1,High,Tablet,Other,5/17/2024,True,False,Planned,No Preference,5
27-347-7437,60.0,Female,High,Married,Bachelor's,High,Mineiros,Luxury Goods,$600.0,12,Online,1,3,1.0,Low,Very Sensitive,2,10,Low,Tablet,Credit Card,2/17/2024,True,True,Wants-based,Standard,14
95-675-7816,118.0,Female,High,Widowed,Master's,Middle,Noisy-le-Grand,Groceries,$600.0,11,Mixed,1,4,2.0,Low,Somewhat Sensitive,2,10,Medium,Smartphone,PayPal,1/17/2024,True,False,Impulsive,Express,11
87-418-1400,125.0,Male,Middle,Widowed,Bachelor's,High,Taoyuan,Clothing,$600.0,9,In-Store,4,4,1.0,Medium,Very Sensitive,0,5,None,Desktop,Cash,7/5/2024,False,True,Need-based,Standard,7
73-991-0066,101.0,Female,High,Single,Bachelor's,Middle,San Marcos de Colón,Baby Products,$600.0,6,Online,4,4,2.0,Low,Somewhat Sensitive,2,2,High,Desktop,Credit Card,5/1/2024,False,True,Need-based,Standard,3
62-273-8089,72.0,Male,Middle,Single,Master's,Middle,Pokrovka,Health Care,$600.0,9,In-Store,5,4,1.0,Medium,Not Sensitive,0,9,High,Smartphone,Credit Card,10/6/2024,True,True,Wants-based,Express,8
51-220-3072,57.0,Male,Middle,Married,Master's,High,Shuntian,Mobile Accessories,$600.0,4,In-Store,4,4,2.0,High,Somewhat Sensitive,2,2,Low,Desktop,PayPal,7/18/2024,True,True,Wants-based,Express,6
17-648-0171,114.0,Female,High,Widowed,Bachelor's,Middle,João Câmara,Groceries,$600.0,11,Online,1,1,0.3,Low,Somewhat Sensitive,1,3,High,Desktop,Other,4/23/2024,True,False,Wants-based,No Preference,12
11-975-9054,122.0,Male,Middle,Married,High School,High,Cunha,Clothing,$600.0,2,Mixed,3,1,1.0,High,Not Sensitive,0,7,None,Smartphone,Credit Card,4/2/2024,False,False,Planned,No Preference,5
75-518-2831,135.0,Male,Middle,Divorced,Master's,Middle,Fengyi,Jewelry & Accessories,$600.0,5,Online,3,4,1.3,Medium,Very Sensitive,2,10,None,Desktop,PayPal,9/20/2024,False,True,Wants-based,Standard,14
13-297-9777,80.0,Female,Middle,Married,Bachelor's,High,Myshkin,Packages),$600.0,10,Online,4,3,2.0,None,Very Sensitive,2,9,Medium,Tablet,Cash,7/26/2024,False,False,Need-based,Standard,1
81-604-7906,77.0,Male,Middle,Divorced,High School,High,Tewulike,Hotels,$600.0,6,Mixed,2,5,1.0,Low,Very Sensitive,2,7,Low,Tablet,Cash,10/3/2024,False,False,Impulsive,No Preference,12
87-518-0375,49.0,Female,Middle,Divorced,High School,High,Bistrinci,Sports & Outdoors,$600.0,11,In-Store,1,5,1.0,Medium,Very Sensitive,1,6,Low,Desktop,Debit Card,2/27/2024,True,True,Planned,Express,1
53-437-2629,48.0,Male,High,Single,Bachelor's,Middle,Chenguang,Books,$510.3,4,Mixed,1,3,1.0,High,Somewhat Sensitive,1,1,High,Smartphone,Cash,4/8/2024,True,True,Planned,Standard,1
46-681-0764,64.0,Female,Middle,Married,Master's,High,Muara,Luxury Goods,$600.0,3,In-Store,4,3,1.0,High,Somewhat Sensitive,0,4,None,Desktop,Other,8/23/2024,True,True,Impulsive,Standard,4
43-990-6454,135.0,Female,High,Divorced,Master's,Middle,Qorveh,Jewelry & Accessories,$600.0,11,Online,3,2,2.0,Medium,Very Sensitive,0,4,Low,Tablet,Cash,9/10/2024,True,False,Planned,Express,4
55-570-3804,61.0,Male,Middle,Widowed,Master's,Middle,Bom Despacho,Luxury Goods,$600.0,2,In-Store,2,3,1.0,High,Somewhat Sensitive,0,3,Medium,Smartphone,Credit Card,3/6/2024,True,False,Need-based,Standard,8
29-067-4901,109.0,Male,High,Divorced,Master's,Middle,Arhust,Health Supplements,$600.0,12,Online,2,2,0.0,High,Very Sensitive,2,10,Low,Desktop,PayPal,7/7/2024,True,True,Planned,Standard,2
93-957-6269,38.0,Male,High,Divorced,Bachelor's,Middle,Thaton,Home Appliances,$300.01,4,Mixed,5,5,0.0,Low,Somewhat Sensitive,1,5,Low,Smartphone,Credit Card,9/8/2024,True,True,Need-based,Express,8
81-225-6647,64.0,Female,High,Widowed,Bachelor's,High,Changbai,Animal Feed,$600.0,5,Online,4,3,2.0,None,Not Sensitive,2,7,Low,Tablet,Debit Card,6/3/2024,False,False,Need-based,Express,7
64-706-7841,23.0,Male,High,Divorced,Bachelor's,Middle,Kragan,Gardening & Outdoors,$50.0,11,Online,3,3,2.0,High,Not Sensitive,2,10,None,Smartphone,Cash,11/8/2024,False,False,Impulsive,No Preference,10
47-178-9529,138.0,Female,High,Divorced,Master's,Middle,Bida,Jewelry & Accessories,$600.0,3,In-Store,4,4,2.0,Medium,Not Sensitive,1,4,High,Tablet,Debit Card,10/16/2024,False,True,Wants-based,No Preference,14
63-808-3641,41.0,Male,High,Widowed,Bachelor's,Middle,Pointe Michel,Home Appliances,$297.28,3,Online,1,2,1.0,Medium,Very Sensitive,1,1,None,Desktop,PayPal,7/3/2024,False,True,Need-based,Standard,3
85-738-8909,130.0,Female,Middle,Divorced,High School,Middle,Juyuan,Beauty & Personal Care,$600.0,3,Mixed,4,5,0.3,None,Not Sensitive,2,5,None,Tablet,Debit Card,7/18/2024,False,False,Wants-based,Express,14
40-224-1057,50.0,Female,Middle,Married,Bachelor's,High,Sabugo,Sports & Outdoors,$600.0,2,In-Store,4,2,2.0,None,Not Sensitive,0,4,Medium,Smartphone,Debit Card,3/14/2024,False,False,Wants-based,No Preference,3
24-853-1635,141.0,Female,Middle,Widowed,High School,Middle,Huangjin,Jewelry & Accessories,$600.0,5,Online,5,5,1.0,Medium,Very Sensitive,1,9,None,Smartphone,Cash,12/9/2024,False,False,Need-based,Standard,13
61-627-1822,136.0,Male,High,Widowed,Bachelor's,High,Huquan,Jewelry & Accessories,$600.0,9,In-Store,2,1,2.0,Low,Somewhat Sensitive,2,7,None,Tablet,Other,6/26/2024,True,True,Need-based,Express,12
89-392-5002,105.0,Female,High,Single,Bachelor's,High,Xinqiao,Arts & Crafts,$600.0,3,Mixed,2,3,2.0,None,Very Sensitive,2,7,High,Tablet,PayPal,11/12/2024,True,True,Planned,Standard,11
71-573-6085,61.0,Female,Middle,Widowed,Master's,High,Trzemeszno,Luxury Goods,$600.0,6,Mixed,1,2,0.0,Medium,Somewhat Sensitive,2,10,Low,Smartphone,Debit Card,12/20/2024,True,True,Impulsive,Express,12
91-810-3612,51.0,Female,Middle,Married,Bachelor's,Middle,Dashkawka,Sports & Outdoors,$598.32,7,Online,5,1,0.0,Medium,Very Sensitive,2,2,High,Smartphone,Debit Card,5/28/2024,True,True,Need-based,No Preference,7
07-323-0255,121.0,Male,Middle,Married,High School,High,Sakura,Groceries,$600.0,4,Online,2,1,2.0,High,Somewhat Sensitive,1,6,None,Smartphone,PayPal,10/13/2024,True,True,Wants-based,No Preference,3
81-054-5343,26.0,Female,High,Divorced,Bachelor's,Middle,Lianghu,Office Supplies,$181.17,4,Mixed,5,1,1.0,None,Very Sensitive,1,2,None,Smartphone,Cash,2/22/2024,False,True,Wants-based,Express,1
14-854-9545,41.0,Male,Middle,Single,High School,Middle,Karabash,Home Appliances,$325.33,8,Mixed,2,2,2.0,None,Very Sensitive,1,3,Medium,Tablet,Debit Card,2/1/2024,True,True,Need-based,Express,6
52-150-4629,54.0,Female,High,Divorced,Master's,High,Maomiaoji,Sports & Outdoors,$546.09,4,In-Store,1,2,1.0,Low,Very Sensitive,2,5,High,Desktop,Other,9/16/2024,False,False,Need-based,No Preference,1
48-918-4473,92.0,Male,Middle,Married,High School,High,Pingtian,Software & Apps,$600.0,11,Online,5,2,1.0,Medium,Somewhat Sensitive,1,3,High,Tablet,Cash,4/27/2024,True,False,Impulsive,Express,11
06-764-5496,121.0,Female,High,Single,High School,Middle,Tišina,Clothing,$600.0,7,In-Store,4,4,0.0,None,Very Sensitive,0,10,Medium,Desktop,PayPal,4/28/2024,True,True,Impulsive,No Preference,14
67-036-4295,107.0,Female,Middle,Divorced,Master's,High,Montceau-les-Mines,Arts & Crafts,$600.0,5,Online,3,2,1.0,None,Somewhat Sensitive,1,7,Low,Smartphone,Other,9/1/2024,True,True,Need-based,Standard,7
35-880-9374,109.0,Female,Middle,Widowed,Bachelor's,High,Karengan,Arts & Crafts,$600.0,10,In-Store,1,3,2.0,High,Not Sensitive,2,10,High,Desktop,Debit Card,3/21/2024,False,False,Need-based,No Preference,7
08-614-6177,39.0,Male,Middle,Widowed,Master's,Middle,Sungai Raya,Home Appliances,$283.8,2,In-Store,5,1,1.0,Low,Very Sensitive,0,1,Medium,Tablet,Credit Card,12/11/2024,False,True,Planned,Express,8
35-879-0014,25.0,Male,High,Married,Master's,Middle,Zwedru,Food & Beverages,$97.33,7,Mixed,5,3,2.0,High,Very Sensitive,2,10,Low,Smartphone,Credit Card,12/4/2024,False,True,Wants-based,No Preference,2
91-570-2695,99.0,Male,Middle,Married,High School,Middle,Ţahţā,Baby Products,$600.0,11,Online,4,2,1.0,Medium,Not Sensitive,0,6,Low,Desktop,Other,2/24/2024,True,True,Planned,Express,4
54-193-3526,131.0,Female,Middle,Widowed,Bachelor's,Middle,Masaran,Travel & Leisure (Flights,$600.0,9,Online,1,2,1.0,Low,Very Sensitive,2,8,Medium,Desktop,Cash,5/24/2024,True,True,Planned,No Preference,10
55-237-7991,37.0,Male,Middle,Widowed,Master's,High,Huangtang,Home Appliances,$265.99,12,In-Store,4,4,2.0,None,Somewhat Sensitive,0,8,High,Desktop,PayPal,5/18/2024,False,True,Planned,No Preference,1
90-569-7391,115.0,Female,Middle,Single,Bachelor's,Middle,Skoútari,Health Supplements,$600.0,11,Mixed,2,4,2.0,Medium,Not Sensitive,1,4,Low,Desktop,Debit Card,4/2/2024,True,True,Wants-based,Standard,5
88-395-8741,134.0,Male,High,Divorced,High School,Middle,Jelat,Travel & Leisure (Flights,$600.0,8,In-Store,1,1,2.0,High,Very Sensitive,2,7,High,Tablet,Debit Card,6/24/2024,False,False,Impulsive,Standard,14
06-638-0433,129.0,Male,High,Married,High School,Middle,Doibang,Travel & Leisure (Flights,$600.0,10,Online,3,2,1.0,Low,Somewhat Sensitive,2,4,High,Smartphone,Debit Card,9/3/2024,False,False,Planned,No Preference,2
84-208-7045,47.0,Male,High,Divorced,High School,High,Kazimierz Dolny,Books,$509.65,12,In-Store,4,3,0.3,Medium,Not Sensitive,1,3,High,Tablet,PayPal,5/19/2024,False,True,Need-based,Express,3
71-568-0867,93.0,Male,High,Single,Bachelor's,High,Margasari,Software & Apps,$600.0,8,In-Store,4,1,2.0,High,Somewhat Sensitive,1,6,Medium,Tablet,Other,8/4/2024,False,False,Wants-based,Express,3
18-925-1867,102.0,Female,High,Married,Bachelor's,High,Garça,Toys & Games,$600.0,12,Online,1,5,1.0,Low,Somewhat Sensitive,0,9,None,Smartphone,Debit Card,10/24/2024,True,True,Planned,Express,11
69-394-1424,87.0,Female,High,Single,Master's,Middle,Muff,Software & Apps,$600.0,12,In-Store,5,4,2.0,Low,Not Sensitive,1,5,Low,Tablet,Debit Card,8/16/2024,False,False,Planned,No Preference,7
91-695-8237,104.0,Female,Middle,Widowed,High School,High,Kryva Hora,Arts & Crafts,$600.0,6,Online,3,2,2.0,Medium,Very Sensitive,2,9,Medium,Tablet,PayPal,6/11/2024,True,True,Wants-based,Standard,8
68-458-0904,48.0,Female,High,Single,Bachelor's,High,Pyra,Sports & Outdoors,$584.16,8,Mixed,3,5,0.0,None,Not Sensitive,2,4,Medium,Tablet,Credit Card,11/1/2024,True,True,Planned,No Preference,4
28-862-5550,26.0,Female,Middle,Married,Bachelor's,High,General Lavalle,Food & Beverages,$113.47,12,Mixed,1,5,1.0,Medium,Somewhat Sensitive,0,1,High,Tablet,Other,8/22/2024,True,True,Wants-based,Standard,2
85-666-7449,112.0,Female,High,Widowed,Bachelor's,High,Zhongzhang,Health Supplements,$600.0,10,In-Store,1,3,2.0,Medium,Somewhat Sensitive,1,3,Medium,Desktop,Other,8/24/2024,False,False,Planned,No Preference,9
30-987-7421,41.0,Male,Middle,Widowed,High School,High,Estacion,Furniture,$394.97,11,Online,1,4,0.0,High,Somewhat Sensitive,0,9,Medium,Desktop,Cash,8/1/2024,False,False,Wants-based,Express,14
39-107-6852,51.0,Male,Middle,Married,High School,High,Xinglongchang,Sports & Outdoors,$600.0,11,Mixed,3,2,1.0,High,Not Sensitive,0,2,None,Desktop,Credit Card,2/9/2024,False,False,Need-based,No Preference,8
85-467-6564,69.0,Female,Middle,Widowed,High School,Middle,San Nicolas,Health Care,$600.0,5,In-Store,4,2,0.0,High,Very Sensitive,1,7,None,Smartphone,Other,4/10/2024,False,False,Planned,No Preference,6
82-692-9306,95.0,Male,High,Married,High School,Middle,Ropa,Baby Products,$600.0,7,In-Store,2,5,0.0,Medium,Very Sensitive,1,7,High,Smartphone,Credit Card,6/10/2024,False,True,Planned,Express,6
18-593-8611,110.0,Male,High,Single,High School,Middle,San Diego,Health Supplements,$600.0,7,In-Store,4,5,2.0,Low,Somewhat Sensitive,1,7,Low,Desktop,Credit Card,11/7/2024,False,True,Need-based,Standard,4
93-093-0556,54.0,Male,Middle,Single,Master's,Middle,Pan-an,Sports & Outdoors,$600.0,3,In-Store,4,5,1.0,Low,Very Sensitive,1,8,Medium,Tablet,Cash,9/16/2024,True,False,Planned,No Preference,12
59-080-5779,93.0,Male,High,Single,Bachelor's,High,Shu,Software & Apps,$600.0,11,Mixed,5,1,0.0,Medium,Somewhat Sensitive,2,6,None,Tablet,Credit Card,1/16/2024,False,False,Planned,Standard,12
64-915-2968,84.0,Female,High,Divorced,High School,Middle,Týn nad Vltavou,Packages),$600.0,11,Mixed,4,3,1.0,Medium,Not Sensitive,0,6,Medium,Desktop,Debit Card,3/3/2024,True,True,Need-based,Express,8
94-495-3402,128.0,Female,High,Divorced,Master's,High,Mojogajeh,Beauty & Personal Care,$600.0,10,Online,5,4,1.0,Medium,Very Sensitive,2,3,None,Smartphone,Other,3/29/2024,True,False,Planned,No Preference,6
84-458-6432,119.0,Female,Middle,Divorced,Bachelor's,Middle,Mawu,Groceries,$600.0,4,Online,3,3,1.0,None,Not Sensitive,0,5,High,Tablet,Credit Card,9/15/2024,True,False,Need-based,Standard,2
46-452-3822,39.0,Female,Middle,Single,Bachelor's,Middle,Genting,Furniture,$403.72,10,Mixed,1,2,2.0,None,Not Sensitive,1,7,High,Desktop,Debit Card,1/25/2024,True,False,Need-based,No Preference,13
54-877-5699,55.0,Male,High,Married,Master's,High,Madan,Sports & Outdoors,$554.42,10,Online,5,1,1.0,Low,Somewhat Sensitive,0,5,Low,Desktop,Other,9/18/2024,False,True,Impulsive,No Preference,14
15-146-4456,69.0,Male,High,Divorced,Master's,High,Hexiangqiao,Animal Feed,$600.0,5,Mixed,5,5,1.0,None,Very Sensitive,1,5,Medium,Tablet,Debit Card,12/21/2024,False,False,Wants-based,Standard,11
76-620-2994,56.0,Male,High,Divorced,Master's,Middle,Na Muen,Mobile Accessories,$600.0,11,Mixed,1,1,1.0,None,Very Sensitive,2,1,None,Smartphone,Cash,9/28/2024,True,True,Need-based,No Preference,13
60-834-3348,139.0,Female,Middle,Married,Master's,Middle,Gafargaon,Jewelry & Accessories,$600.0,10,In-Store,3,1,2.0,Medium,Not Sensitive,2,3,High,Tablet,Debit Card,7/9/2024,False,False,Impulsive,No Preference,5
77-742-5663,139.0,Female,Middle,Widowed,High School,High,Qingban,Jewelry & Accessories,$600.0,6,Online,3,1,2.0,Low,Very Sensitive,2,10,Medium,Tablet,Other,9/27/2024,True,False,Wants-based,No Preference,10
05-167-0833,132.0,Male,Middle,Single,Master's,Middle,Labège,Travel & Leisure (Flights,$600.0,12,Online,2,1,1.0,High,Very Sensitive,0,4,Low,Desktop,Credit Card,1/9/2024,False,False,Planned,Express,7
86-182-9556,88.0,Male,High,Widowed,High School,High,Port Elizabeth,Electronics,$600.0,4,Mixed,4,1,2.0,High,Very Sensitive,0,10,High,Desktop,PayPal,7/5/2024,False,True,Need-based,No Preference,14
14-415-2802,111.0,Male,Middle,Widowed,Master's,High,Sauri,Health Supplements,$600.0,8,Mixed,5,4,2.0,Low,Very Sensitive,1,3,Medium,Desktop,Debit Card,7/16/2024,False,True,Wants-based,Express,12
49-469-9163,140.0,Female,Middle,Divorced,Bachelor's,High,Desakolot,Jewelry & Accessories,$600.0,10,Mixed,1,3,0.0,Low,Very Sensitive,0,2,Low,Smartphone,Credit Card,1/9/2024,True,True,Impulsive,Standard,13
67-937-6624,91.0,Male,High,Divorced,Bachelor's,Middle,Huambo,Software & Apps,$600.0,7,Mixed,5,2,2.0,Low,Very Sensitive,2,1,High,Smartphone,Cash,8/13/2024,True,False,Planned,Express,12
91-761-9492,133.0,Female,Middle,Divorced,Master's,High,Luoting,Travel & Leisure (Flights,$600.0,10,Online,1,1,1.0,Low,Very Sensitive,0,1,Medium,Smartphone,PayPal,9/5/2024,True,True,Impulsive,Standard,9
19-184-7665,57.0,Female,Middle,Married,Bachelor's,High,Stepnogorsk,Mobile Accessories,$600.0,10,Mixed,3,4,0.0,None,Somewhat Sensitive,2,7,None,Tablet,Credit Card,9/29/2024,False,True,Wants-based,No Preference,5
19-383-9741,101.0,Male,Middle,Widowed,High School,Middle,Zarechnyy,Toys & Games,$600.0,9,Mixed,1,4,0.0,Low,Very Sensitive,1,8,High,Desktop,PayPal,4/7/2024,True,False,Impulsive,Standard,3
15-625-4047,114.0,Male,Middle,Single,Master's,Middle,La Unión,Groceries,$600.0,2,Online,1,2,1.0,High,Very Sensitive,2,2,None,Tablet,Cash,12/18/2024,True,True,Impulsive,No Preference,9
81-820-4735,104.0,Female,Middle,Divorced,Bachelor's,High,Banjar Medura,Toys & Games,$600.0,4,Mixed,3,4,2.0,Medium,Somewhat Sensitive,0,6,None,Desktop,PayPal,6/14/2024,False,True,Need-based,No Preference,2
71-436-6908,102.0,Male,High,Divorced,Bachelor's,Middle,Arnprior,Toys & Games,$600.0,5,Online,3,3,0.0,Medium,Somewhat Sensitive,0,3,Medium,Smartphone,Cash,4/25/2024,True,True,Need-based,No Preference,11
73-145-5784,46.0,Female,Middle,Divorced,High School,High,Donglu,Furniture,$371.23,5,In-Store,2,2,1.0,None,Not Sensitive,0,5,High,Smartphone,Other,7/20/2024,True,True,Need-based,Standard,6
50-637-1630,89.0,Female,High,Married,High School,Middle,Inderka,Electronics,$600.0,12,Mixed,5,4,1.3,High,Not Sensitive,1,2,None,Smartphone,Other,3/29/2024,False,False,Impulsive,No Preference,10
44-938-7475,79.0,Female,High,Single,Bachelor's,High,Tochio-honchō,Hotels,$600.0,9,Mixed,2,5,2.0,High,Not Sensitive,1,10,Medium,Tablet,Cash,3/26/2024,False,True,Wants-based,Standard,6
55-279-3045,78.0,Male,Middle,Single,High School,Middle,Pasadena,Hotels,$600.0,5,Online,4,2,0.0,Low,Somewhat Sensitive,1,7,Low,Desktop,Other,4/14/2024,True,True,Need-based,Standard,13
59-997-3903,109.0,Male,High,Divorced,High School,High,Barishāl,Arts & Crafts,$600.0,7,Mixed,2,5,1.0,Medium,Not Sensitive,2,8,Medium,Tablet,Cash,12/14/2024,True,False,Planned,Express,14
12-029-9344,102.0,Male,High,Single,Bachelor's,High,Kihurio,Toys & Games,$600.0,10,In-Store,5,3,1.0,High,Not Sensitive,2,6,Medium,Tablet,PayPal,8/12/2024,True,False,Wants-based,No Preference,10
41-130-2570,69.0,Male,Middle,Divorced,Bachelor's,High,Oekero,Animal Feed,$600.0,11,Online,3,5,2.0,None,Not Sensitive,2,1,High,Tablet,PayPal,8/29/2024,False,False,Wants-based,No Preference,4
25-285-7453,106.0,Male,High,Single,Bachelor's,Middle,Cluses,Arts & Crafts,$600.0,3,In-Store,4,1,1.0,Low,Not Sensitive,0,1,Medium,Tablet,Debit Card,9/7/2024,False,True,Planned,Standard,10
47-225-8686,67.0,Male,High,Widowed,High School,High,Wrząsowice,Health Care,$600.0,9,Mixed,2,4,0.3,Low,Not Sensitive,2,3,Medium,Desktop,Credit Card,6/28/2024,False,False,Impulsive,Express,4
33-519-4214,58.0,Male,High,Divorced,Bachelor's,Middle,Hengfeng,Mobile Accessories,$600.0,6,Mixed,1,1,0.0,Low,Somewhat Sensitive,0,9,Medium,Smartphone,PayPal,9/12/2024,True,True,Need-based,No Preference,10
03-991-2098,93.0,Female,High,Divorced,Bachelor's,Middle,Bor,Software & Apps,$600.0,2,In-Store,1,5,1.0,None,Not Sensitive,1,6,High,Smartphone,Debit Card,1/19/2024,False,True,Impulsive,No Preference,8
30-735-8744,54.0,Female,Middle,Divorced,Bachelor's,High,Nawu,Mobile Accessories,$600.0,8,Online,2,4,0.0,Medium,Not Sensitive,1,2,High,Desktop,Cash,3/2/2024,False,False,Wants-based,No Preference,8
13-848-5757,53.0,Female,High,Single,Master's,Middle,Longotea,Sports & Outdoors,$592.26,10,Online,5,2,0.0,None,Very Sensitive,0,7,Medium,Smartphone,Other,1/8/2024,True,False,Planned,No Preference,9
21-300-2001,63.0,Female,Middle,Widowed,High School,Middle,Ḩabīl al Jabr,Luxury Goods,$600.0,3,Mixed,4,4,1.0,High,Very Sensitive,0,6,None,Smartphone,Cash,8/27/2024,False,False,Impulsive,No Preference,14
38-587-1781,74.0,Male,Middle,Divorced,Bachelor's,Middle,Gueset,Health Care,$600.0,3,Mixed,1,1,2.0,Medium,Very Sensitive,0,6,None,Desktop,Cash,1/3/2024,True,False,Wants-based,Express,5
66-557-1474,42.0,Male,Middle,Single,Master's,Middle,Līkak,Furniture,$398.56,9,Online,5,1,0.0,Medium,Somewhat Sensitive,2,6,High,Tablet,Debit Card,4/9/2024,True,True,Need-based,Express,6
03-422-8710,49.0,Male,Middle,Divorced,Bachelor's,High,Yuanguping,Sports & Outdoors,$599.17,4,Mixed,2,1,0.0,Medium,Very Sensitive,1,8,Medium,Tablet,PayPal,3/19/2024,True,False,Wants-based,Standard,10
39-731-8532,106.0,Male,High,Married,Master's,Middle,Colón,Arts & Crafts,$600.0,8,Online,2,3,1.2,Medium,Somewhat Sensitive,1,10,Low,Desktop,Credit Card,6/15/2024,True,True,Impulsive,Standard,14
80-830-3184,136.0,Female,High,Single,High School,Middle,Lyon,Jewelry & Accessories,$600.0,6,Online,3,5,0.0,None,Very Sensitive,1,8,Medium,Desktop,Cash,3/3/2024,True,True,Need-based,Standard,3
97-505-8416,62.0,Male,Middle,Married,Bachelor's,Middle,Chamical,Luxury Goods,$600.0,7,Mixed,4,5,0.0,None,Very Sensitive,1,10,High,Desktop,Credit Card,11/17/2024,False,True,Planned,Standard,3
98-585-4742,37.0,Female,High,Widowed,High School,High,Ágios Andréas,Home Appliances,$329.12,11,Mixed,4,1,1.0,High,Not Sensitive,2,2,Low,Desktop,Credit Card,2/14/2024,True,True,Planned,Express,8
51-302-9537,67.0,Female,High,Single,Bachelor's,Middle,Cibeusi,Animal Feed,$600.0,2,Mixed,1,5,2.0,Low,Very Sensitive,1,3,High,Tablet,Other,2/29/2024,True,False,Need-based,Express,13
88-313-2633,43.0,Male,Middle,Divorced,Master's,Middle,Itsandzéni,Furniture,$365.26,9,In-Store,2,2,2.0,Low,Somewhat Sensitive,0,7,None,Tablet,Debit Card,2/22/2024,True,False,Wants-based,No Preference,11
61-286-0069,105.0,Female,Middle,Widowed,Bachelor's,Middle,Kosh-Agach,Arts & Crafts,$600.0,5,Online,2,1,1.0,Low,Not Sensitive,2,7,High,Smartphone,Debit Card,3/31/2024,False,False,Planned,Express,5
35-907-0586,43.0,Female,High,Married,Bachelor's,High,Kuafeu,Furniture,$381.21,6,Online,3,4,2.0,Medium,Not Sensitive,2,5,Medium,Desktop,Cash,10/27/2024,False,True,Planned,Standard,4
30-522-1574,110.0,Male,Middle,Divorced,Bachelor's,High,Xincheng,Health Supplements,$600.0,2,In-Store,5,5,1.0,Medium,Somewhat Sensitive,0,2,Medium,Desktop,Debit Card,12/21/2024,False,False,Planned,Standard,4
43-715-8777,62.0,Male,Middle,Divorced,Master's,High,Minneapolis,Luxury Goods,$600.0,9,In-Store,3,5,2.0,Medium,Not Sensitive,2,2,None,Desktop,Debit Card,11/19/2024,True,False,Impulsive,No Preference,1
